order_id,customer_id,product_id,quantity,amount,payment_status,shipping_status,delivery_date
ORD3963,CUST0526,PROD269,5,6550.55,Failed,Cancelled,2026-04-28
ORD3964,CUST0927,PROD028,4,2201.2,Failed,Delivered,2026-04-20
ORD3965,CUST0504,PROD409,2,3087.0,Pending,Shipped,2026-04-13
ORD3966,CUST0367,PROD278,5,2644.4,Failed,Processing,2026-04-16
ORD3967,CUST0897,PROD192,1,1971.2,Pending,Processing,2026-04-16
ORD3968,CUST0425,PROD408,2,1397.58,Pending,Cancelled,2026-04-18
ORD3969,CUST0493,PROD034,4,6920.16,Pending,Shipped,2026-04-12
ORD3970,CUST0153,PROD240,1,1128.94,Pending,Delivered,2026-04-28
ORD3971,CUST0716,PROD439,4,2766.76,Pending,Shipped,2026-04-23
ORD3972,CUST0485,PROD343,1,503.11,Paid,Cancelled,2026-04-22
ORD3973,CUST0369,PROD030,5,1204.85,Pending,Cancelled,2026-04-28
ORD3974,CUST0344,PROD275,1,1184.36,Pending,Shipped,2026-04-10
ORD3975,CUST0720,PROD098,1,421.26,Pending,Delivered,2026-04-25
ORD3976,CUST0619,PROD169,2,2664.82,Pending,Cancelled,2026-04-19
ORD3977,CUST0850,PROD131,5,3328.1,Failed,Delivered,2026-04-16
ORD3978,CUST0432,PROD329,1,235.06,Pending,Cancelled,2026-04-19
ORD3979,CUST0920,PROD095,1,1503.58,Paid,Cancelled,2026-04-19
ORD3980,CUST0398,PROD173,4,2698.64,Paid,Delivered,2026-04-10
ORD3981,CUST0939,PROD107,2,3820.8,Pending,Processing,2026-04-10
ORD3982,CUST0162,PROD216,3,2525.88,Pending,Shipped,2026-04-30
ORD3983,CUST0372,PROD169,4,5329.64,Paid,Cancelled,2026-04-27
ORD3984,CUST0660,PROD445,2,2996.8,Paid,Cancelled,2026-04-23
ORD3985,CUST0822,PROD102,4,7643.16,Paid,Shipped,2026-04-21
ORD3986,CUST0502,PROD123,5,1594.0,Failed,Processing,2026-04-26
ORD3987,CUST0696,PROD127,3,3441.06,Pending,Delivered,2026-04-14
ORD3988,CUST0592,PROD290,2,2184.18,Paid,Processing,2026-04-24
ORD3989,CUST0287,PROD399,4,2919.72,Failed,Shipped,2026-04-15
ORD3990,CUST0272,PROD144,1,1297.66,Failed,Processing,2026-04-14
ORD3991,CUST0817,PROD495,4,7215.48,Failed,Cancelled,2026-04-23
ORD3992,CUST0158,PROD184,2,1533.6,Pending,Cancelled,2026-04-17
ORD3993,CUST0794,PROD258,1,373.27,Failed,Cancelled,2026-04-20
ORD3994,CUST0411,PROD414,3,2487.9,Failed,Delivered,2026-04-10
ORD3995,CUST0073,PROD290,3,3276.27,Pending,Processing,2026-04-16
ORD3996,CUST0158,PROD310,5,3851.2,Failed,Delivered,2026-04-17
ORD3997,CUST0797,PROD196,4,3860.08,Failed,Shipped,2026-04-18
ORD3998,CUST0903,PROD458,1,782.18,Paid,Cancelled,2026-04-27
ORD3999,CUST0055,PROD239,1,1319.08,Pending,Shipped,2026-04-30
ORD4000,CUST0519,PROD335,5,6679.45,Failed,Processing,2026-04-16
ORD4001,CUST0685,PROD003,3,4884.78,Failed,Delivered,2026-04-25
ORD4002,CUST0007,PROD170,1,1966.21,Pending,Cancelled,2026-04-27
ORD4003,CUST0293,PROD062,3,4614.72,Failed,Processing,2026-04-16
ORD4004,CUST0628,PROD096,4,6269.64,Pending,Shipped,2026-04-11
ORD4005,CUST0243,PROD469,5,7661.9,Pending,Cancelled,2026-04-27
ORD4006,CUST0525,PROD213,3,4116.03,Paid,Cancelled,2026-04-25
ORD4007,CUST0917,PROD427,4,2132.4,Failed,Shipped,2026-04-14
ORD4008,CUST0356,PROD474,3,1829.91,Failed,Delivered,2026-04-25
ORD4009,CUST0044,PROD439,2,1383.38,Paid,Delivered,2026-04-23
ORD4010,CUST0295,PROD316,1,1036.28,Paid,Processing,2026-04-30
ORD4011,CUST0752,PROD330,2,2957.28,Failed,Cancelled,2026-04-23
ORD4012,CUST0533,PROD244,5,7263.1,Pending,Delivered,2026-04-11
ORD4013,CUST0917,PROD479,5,9423.1,Paid,Delivered,2026-04-25
ORD4014,CUST0327,PROD495,3,5411.61,Pending,Cancelled,2026-04-25
ORD4015,CUST0211,PROD306,1,1084.74,Paid,Delivered,2026-04-21
ORD4016,CUST0801,PROD274,2,325.84,Pending,Cancelled,2026-04-20
ORD4017,CUST0676,PROD022,3,3325.29,Paid,Shipped,2026-04-26
ORD4018,CUST0985,PROD223,1,1990.5,Pending,Processing,2026-04-28
ORD4019,CUST0494,PROD338,3,2433.3,Failed,Cancelled,2026-04-10
ORD4020,CUST0530,PROD410,2,2129.56,Failed,Delivered,2026-04-21
ORD4021,CUST0321,PROD294,2,198.14,Pending,Processing,2026-04-28
ORD4022,CUST0476,PROD272,5,3309.0,Pending,Delivered,2026-04-23
ORD4023,CUST0028,PROD042,4,479.44,Paid,Delivered,2026-04-28
ORD4024,CUST0400,PROD189,1,522.08,Pending,Shipped,2026-04-30
ORD4025,CUST0809,PROD215,5,5639.5,Failed,Processing,2026-04-10
ORD4026,CUST0740,PROD052,1,292.42,Failed,Cancelled,2026-04-20
ORD4027,CUST0365,PROD444,3,5504.76,Failed,Processing,2026-04-28
ORD4028,CUST0546,PROD304,5,5512.95,Paid,Delivered,2026-04-10
ORD4029,CUST0760,PROD025,3,5624.31,Pending,Cancelled,2026-04-29
ORD4030,CUST0080,PROD159,1,1565.77,Pending,Shipped,2026-04-24
ORD4031,CUST0270,PROD299,1,378.92,Pending,Delivered,2026-04-18
ORD4032,CUST0061,PROD129,3,5607.06,Pending,Delivered,2026-04-19
ORD4033,CUST0928,PROD184,5,3834.0,Failed,Cancelled,2026-04-24
ORD4034,CUST0782,PROD469,1,1532.38,Pending,Shipped,2026-04-11
ORD4035,CUST0182,PROD428,1,1816.06,Pending,Delivered,2026-04-26
ORD4036,CUST0334,PROD460,3,2978.37,Failed,Delivered,2026-04-21
ORD4037,CUST0556,PROD161,3,524.34,Pending,Delivered,2026-04-27
ORD4038,CUST0341,PROD450,3,449.01,Failed,Processing,2026-04-10
ORD4039,CUST0088,PROD065,1,1743.24,Failed,Processing,2026-04-15
ORD4040,CUST0800,PROD402,5,4982.15,Failed,Cancelled,2026-04-19
ORD4041,CUST0654,PROD041,2,3562.38,Failed,Shipped,2026-04-20
ORD4042,CUST0332,PROD288,4,1208.0,Failed,Shipped,2026-04-11
ORD4043,CUST0804,PROD406,3,3400.83,Paid,Cancelled,2026-04-14
ORD4044,CUST0812,PROD392,5,9082.8,Pending,Shipped,2026-04-26
ORD4045,CUST0711,PROD058,4,5323.08,Failed,Delivered,2026-04-11
ORD4046,CUST0153,PROD175,1,1284.91,Failed,Delivered,2026-04-21
ORD4047,CUST0408,PROD292,1,1901.7,Paid,Delivered,2026-04-29
ORD4048,CUST0981,PROD010,1,1786.46,Pending,Cancelled,2026-04-12
ORD4049,CUST0142,PROD353,2,2875.8,Pending,Delivered,2026-04-28
ORD4050,CUST0138,PROD486,2,2984.78,Pending,Cancelled,2026-04-27
ORD4051,CUST0064,PROD342,4,3738.4,Pending,Delivered,2026-04-20
ORD4052,CUST0618,PROD072,3,5625.57,Pending,Delivered,2026-04-28
ORD4053,CUST0310,PROD270,2,664.84,Paid,Delivered,2026-04-12
ORD4054,CUST0926,PROD375,4,3403.2,Paid,Cancelled,2026-04-12
ORD4055,CUST0781,PROD490,4,4941.2,Failed,Processing,2026-04-21
ORD4056,CUST0732,PROD244,5,7263.1,Failed,Cancelled,2026-04-23
ORD4057,CUST0233,PROD293,3,1209.24,Paid,Delivered,2026-04-30
ORD4058,CUST0090,PROD249,4,5413.88,Failed,Cancelled,2026-04-30
ORD4059,CUST0521,PROD339,5,2857.1,Failed,Shipped,2026-04-30
ORD4060,CUST0346,PROD311,5,9218.45,Paid,Delivered,2026-04-22
ORD4061,CUST0119,PROD486,4,5969.56,Paid,Shipped,2026-04-11
ORD4062,CUST0371,PROD118,3,2075.52,Failed,Cancelled,2026-04-12
ORD4063,CUST0731,PROD141,5,5059.5,Failed,Processing,2026-04-25
ORD4064,CUST0687,PROD379,1,816.77,Pending,Cancelled,2026-04-19
ORD4065,CUST0518,PROD335,5,6679.45,Pending,Cancelled,2026-04-13
ORD4066,CUST0627,PROD245,5,3777.35,Failed,Delivered,2026-04-15
ORD4067,CUST0702,PROD419,1,946.88,Pending,Cancelled,2026-04-14
ORD4068,CUST0469,PROD036,2,127.58,Paid,Shipped,2026-04-24
ORD4069,CUST0690,PROD238,1,542.89,Failed,Shipped,2026-04-12
ORD4070,CUST0237,PROD500,3,2418.63,Paid,Shipped,2026-04-28
ORD4071,CUST0915,PROD153,5,1241.4,Pending,Delivered,2026-04-20
ORD4072,CUST0252,PROD109,4,7394.52,Paid,Cancelled,2026-04-13
ORD4073,CUST0974,PROD278,2,1057.76,Pending,Cancelled,2026-04-27
ORD4074,CUST0956,PROD002,2,910.68,Failed,Cancelled,2026-04-21
ORD4075,CUST0081,PROD414,1,829.3,Failed,Shipped,2026-04-30
ORD4076,CUST0535,PROD270,5,1662.1,Pending,Delivered,2026-04-26
ORD4077,CUST0122,PROD378,5,7365.55,Pending,Delivered,2026-04-22
ORD4078,CUST0244,PROD043,3,777.57,Paid,Shipped,2026-04-28
ORD4079,CUST0618,PROD094,2,3244.96,Failed,Cancelled,2026-04-16
ORD4080,CUST0656,PROD356,2,2870.3,Pending,Processing,2026-04-22
ORD4081,CUST0185,PROD281,4,7333.4,Pending,Processing,2026-04-30
ORD4082,CUST0238,PROD457,2,1587.94,Paid,Delivered,2026-04-28
ORD4083,CUST0925,PROD087,4,2302.92,Paid,Processing,2026-04-11
ORD4084,CUST0850,PROD362,2,2204.12,Pending,Cancelled,2026-04-15
ORD4085,CUST0784,PROD071,2,1808.62,Pending,Shipped,2026-04-13
ORD4086,CUST0893,PROD044,5,247.05,Paid,Cancelled,2026-04-14
ORD4087,CUST0707,PROD456,3,4396.95,Failed,Shipped,2026-04-30
ORD4088,CUST0997,PROD347,2,1227.78,Failed,Delivered,2026-04-17
ORD4089,CUST0103,PROD291,2,1900.68,Pending,Processing,2026-04-21
ORD4090,CUST0734,PROD292,2,3803.4,Pending,Shipped,2026-04-23
ORD4091,CUST0224,PROD028,2,1100.6,Paid,Delivered,2026-04-10
ORD4092,CUST0921,PROD323,5,2353.35,Paid,Cancelled,2026-04-19
ORD4093,CUST0215,PROD462,1,199.83,Pending,Processing,2026-04-10
ORD4094,CUST0407,PROD370,2,1442.64,Pending,Shipped,2026-04-30
ORD4095,CUST0617,PROD091,5,3594.65,Pending,Delivered,2026-04-26
ORD4096,CUST0422,PROD399,4,2919.72,Failed,Delivered,2026-04-20
ORD4097,CUST0220,PROD393,4,1409.44,Failed,Processing,2026-04-13
ORD4098,CUST0977,PROD416,5,5001.35,Failed,Delivered,2026-04-22
ORD4099,CUST0109,PROD214,2,1467.54,Failed,Processing,2026-04-20
ORD4100,CUST0793,PROD366,5,4503.75,Pending,Delivered,2026-04-13
ORD4101,CUST0027,PROD106,3,3372.54,Paid,Cancelled,2026-04-22
ORD4102,CUST0046,PROD095,5,7517.9,Paid,Cancelled,2026-04-15
ORD4103,CUST0095,PROD142,4,593.92,Paid,Cancelled,2026-04-11
ORD4104,CUST0508,PROD360,1,1064.66,Failed,Delivered,2026-04-28
ORD4105,CUST0825,PROD270,3,997.26,Failed,Cancelled,2026-04-19
ORD4106,CUST0060,PROD119,4,5328.84,Pending,Processing,2026-04-22
ORD4107,CUST0993,PROD054,1,1654.69,Pending,Cancelled,2026-04-10
ORD4108,CUST0020,PROD234,3,2420.01,Failed,Delivered,2026-04-29
ORD4109,CUST0814,PROD125,2,2655.38,Failed,Delivered,2026-04-13
ORD4110,CUST0250,PROD239,4,5276.32,Paid,Cancelled,2026-04-21
ORD4111,CUST0113,PROD376,1,76.21,Pending,Delivered,2026-04-23
ORD4112,CUST0848,PROD379,5,4083.85,Failed,Delivered,2026-04-24
ORD4113,CUST0678,PROD078,1,1766.48,Failed,Shipped,2026-04-18
ORD4114,CUST0177,PROD110,3,2476.74,Failed,Processing,2026-04-22
ORD4115,CUST0418,PROD143,4,3280.12,Paid,Cancelled,2026-04-11
ORD4116,CUST0915,PROD197,1,430.0,Paid,Shipped,2026-04-26
ORD4117,CUST0131,PROD395,1,446.5,Failed,Delivered,2026-04-21
ORD4118,CUST0346,PROD187,3,4278.03,Failed,Shipped,2026-04-30
ORD4119,CUST0629,PROD346,1,157.48,Failed,Delivered,2026-04-21
ORD4120,CUST0469,PROD359,4,4523.8,Pending,Shipped,2026-04-12
ORD4121,CUST0949,PROD131,4,2662.48,Pending,Cancelled,2026-04-15
ORD4122,CUST0551,PROD357,4,1302.0,Pending,Delivered,2026-04-24
ORD4123,CUST0440,PROD323,1,470.67,Pending,Delivered,2026-04-14
ORD4124,CUST0556,PROD105,1,1733.74,Failed,Delivered,2026-04-19
ORD4125,CUST0864,PROD056,2,1168.14,Paid,Shipped,2026-04-14
ORD4126,CUST0455,PROD228,5,8561.7,Paid,Delivered,2026-04-14
ORD4127,CUST0338,PROD408,4,2795.16,Pending,Shipped,2026-04-11
ORD4128,CUST0921,PROD350,3,677.16,Paid,Shipped,2026-04-19
ORD4129,CUST0802,PROD176,4,5800.28,Pending,Cancelled,2026-04-23
ORD4130,CUST0934,PROD286,4,7537.88,Paid,Processing,2026-04-11
ORD4131,CUST0468,PROD349,2,2549.94,Pending,Shipped,2026-04-20
ORD4132,CUST0587,PROD196,1,965.02,Pending,Cancelled,2026-04-20
ORD4133,CUST0043,PROD233,4,3167.08,Failed,Processing,2026-04-25
ORD4134,CUST0076,PROD017,1,1302.85,Paid,Delivered,2026-04-22
ORD4135,CUST0698,PROD085,1,673.7,Pending,Cancelled,2026-04-30
ORD4136,CUST0496,PROD192,1,1971.2,Paid,Cancelled,2026-04-17
ORD4137,CUST0492,PROD406,2,2267.22,Pending,Shipped,2026-04-26
ORD4138,CUST0852,PROD104,1,1055.03,Pending,Shipped,2026-04-12
ORD4139,CUST0711,PROD083,5,9953.85,Failed,Shipped,2026-04-29
ORD4140,CUST0311,PROD185,4,2954.72,Pending,Shipped,2026-04-20
ORD4141,CUST0817,PROD412,1,59.29,Pending,Delivered,2026-04-18
ORD4142,CUST0705,PROD464,2,2264.92,Failed,Delivered,2026-04-29
ORD4143,CUST0199,PROD118,4,2767.36,Failed,Cancelled,2026-04-28
ORD4144,CUST0272,PROD407,2,2439.9,Pending,Cancelled,2026-04-10
ORD4145,CUST0695,PROD013,4,1083.76,Pending,Processing,2026-04-30
ORD4146,CUST0432,PROD335,3,4007.67,Failed,Cancelled,2026-04-17
ORD4147,CUST0068,PROD166,5,8778.7,Paid,Cancelled,2026-04-30
ORD4148,CUST0367,PROD052,5,1462.1,Failed,Processing,2026-04-29
ORD4149,CUST0131,PROD170,2,3932.42,Pending,Processing,2026-04-27
ORD4150,CUST0468,PROD052,2,584.84,Failed,Cancelled,2026-04-25
ORD4151,CUST0398,PROD393,3,1057.08,Pending,Cancelled,2026-04-16
ORD4152,CUST0140,PROD224,4,7697.16,Failed,Processing,2026-04-25
ORD4153,CUST0069,PROD143,4,3280.12,Paid,Processing,2026-04-28
ORD4154,CUST0647,PROD439,1,691.69,Pending,Cancelled,2026-04-26
ORD4155,CUST0653,PROD288,3,906.0,Failed,Delivered,2026-04-30
ORD4156,CUST0536,PROD408,4,2795.16,Pending,Processing,2026-04-16
ORD4157,CUST0023,PROD278,3,1586.64,Failed,Shipped,2026-04-12
ORD4158,CUST1000,PROD310,2,1540.48,Failed,Cancelled,2026-04-14
ORD4159,CUST0191,PROD070,5,1349.8,Pending,Delivered,2026-04-16
ORD4160,CUST0605,PROD226,2,3298.62,Failed,Processing,2026-04-30
ORD4161,CUST0353,PROD274,3,488.76,Pending,Processing,2026-04-28
ORD4162,CUST0108,PROD007,4,6779.84,Paid,Shipped,2026-04-21
ORD4163,CUST0894,PROD306,1,1084.74,Pending,Cancelled,2026-04-11
ORD4164,CUST0075,PROD087,4,2302.92,Failed,Processing,2026-04-28
ORD4165,CUST0042,PROD240,1,1128.94,Failed,Cancelled,2026-04-17
ORD4166,CUST0011,PROD308,3,456.45,Pending,Delivered,2026-04-30
ORD4167,CUST0988,PROD116,1,707.72,Pending,Cancelled,2026-04-13
ORD4168,CUST0273,PROD341,3,980.76,Failed,Cancelled,2026-04-26
ORD4169,CUST0666,PROD409,2,3087.0,Failed,Delivered,2026-04-25
ORD4170,CUST0841,PROD234,3,2420.01,Failed,Cancelled,2026-04-23
ORD4171,CUST0452,PROD451,3,2029.02,Paid,Cancelled,2026-04-15
ORD4172,CUST0391,PROD331,1,318.04,Paid,Processing,2026-04-16
ORD4173,CUST0400,PROD198,2,2469.96,Paid,Delivered,2026-04-28
ORD4174,CUST0748,PROD212,5,2561.6,Paid,Delivered,2026-04-30
ORD4175,CUST0244,PROD184,5,3834.0,Paid,Processing,2026-04-21
ORD4176,CUST0701,PROD290,1,1092.09,Pending,Shipped,2026-04-14
ORD4177,CUST0558,PROD487,4,7691.84,Failed,Shipped,2026-04-12
ORD4178,CUST0592,PROD224,1,1924.29,Pending,Shipped,2026-04-19
ORD4179,CUST0289,PROD164,2,1233.34,Pending,Cancelled,2026-04-19
ORD4180,CUST0888,PROD046,4,4967.2,Pending,Delivered,2026-04-30
ORD4181,CUST0472,PROD350,1,225.72,Pending,Shipped,2026-04-19
ORD4182,CUST0722,PROD395,1,446.5,Failed,Delivered,2026-04-16
ORD4183,CUST0951,PROD108,3,2017.53,Pending,Delivered,2026-04-12
ORD4184,CUST0675,PROD377,1,281.58,Pending,Cancelled,2026-04-25
ORD4185,CUST0874,PROD347,4,2455.56,Paid,Delivered,2026-04-19
ORD4186,CUST0890,PROD414,5,4146.5,Pending,Processing,2026-04-24
ORD4187,CUST0974,PROD177,1,113.2,Pending,Delivered,2026-04-28
ORD4188,CUST0943,PROD214,2,1467.54,Failed,Shipped,2026-04-23
ORD4189,CUST0422,PROD438,4,4011.12,Failed,Processing,2026-04-20
ORD4190,CUST0401,PROD419,1,946.88,Pending,Processing,2026-04-19
ORD4191,CUST0203,PROD482,1,1817.89,Failed,Shipped,2026-04-17
ORD4192,CUST0033,PROD292,1,1901.7,Pending,Cancelled,2026-04-23
ORD4193,CUST0431,PROD483,3,5780.37,Failed,Shipped,2026-04-24
ORD4194,CUST0648,PROD481,2,397.88,Pending,Delivered,2026-04-19
ORD4195,CUST0698,PROD043,1,259.19,Pending,Processing,2026-04-10
ORD4196,CUST0606,PROD258,5,1866.35,Pending,Cancelled,2026-04-19
ORD4197,CUST0993,PROD453,5,1575.45,Paid,Cancelled,2026-04-30
ORD4198,CUST0760,PROD315,3,490.74,Paid,Shipped,2026-04-14
ORD4199,CUST0730,PROD325,4,7838.0,Failed,Processing,2026-04-27
ORD4200,CUST0119,PROD407,2,2439.9,Paid,Cancelled,2026-04-23
ORD4201,CUST0126,PROD446,5,4099.7,Paid,Processing,2026-04-24
ORD4202,CUST0418,PROD450,3,449.01,Failed,Cancelled,2026-04-26
ORD4203,CUST0427,PROD466,5,8951.1,Pending,Processing,2026-04-24
ORD4204,CUST0482,PROD191,2,1690.72,Failed,Processing,2026-04-28
ORD4205,CUST0993,PROD205,2,3749.14,Failed,Cancelled,2026-04-19
ORD4206,CUST0657,PROD229,2,3282.68,Pending,Cancelled,2026-04-10
ORD4207,CUST0116,PROD248,5,5748.1,Paid,Cancelled,2026-04-24
ORD4208,CUST0429,PROD038,4,3405.36,Paid,Delivered,2026-04-28
ORD4209,CUST0240,PROD168,2,2665.92,Paid,Shipped,2026-04-16
ORD4210,CUST0119,PROD358,2,663.94,Failed,Delivered,2026-04-19
ORD4211,CUST0662,PROD291,2,1900.68,Pending,Processing,2026-04-27
ORD4212,CUST0474,PROD393,5,1761.8,Paid,Shipped,2026-04-11
ORD4213,CUST0522,PROD093,5,2148.95,Paid,Processing,2026-04-15
ORD4214,CUST0285,PROD189,5,2610.4,Paid,Shipped,2026-04-14
ORD4215,CUST0691,PROD491,4,1743.08,Failed,Shipped,2026-04-10
ORD4216,CUST0639,PROD181,5,5372.55,Failed,Shipped,2026-04-27
ORD4217,CUST0358,PROD024,1,1446.66,Failed,Delivered,2026-04-15
ORD4218,CUST0277,PROD485,3,3779.34,Paid,Delivered,2026-04-15
ORD4219,CUST0956,PROD168,4,5331.84,Pending,Delivered,2026-04-28
ORD4220,CUST0701,PROD313,3,2302.23,Failed,Processing,2026-04-14
ORD4221,CUST0420,PROD370,1,721.32,Paid,Delivered,2026-04-23
ORD4222,CUST0516,PROD226,5,8246.55,Paid,Shipped,2026-04-29
ORD4223,CUST0762,PROD121,3,4649.49,Paid,Processing,2026-04-22
ORD4224,CUST0898,PROD381,5,6533.05,Paid,Shipped,2026-04-22
ORD4225,CUST0016,PROD245,3,2266.41,Failed,Shipped,2026-04-13
ORD4226,CUST0670,PROD462,4,799.32,Pending,Processing,2026-04-25
ORD4227,CUST0603,PROD126,1,708.45,Failed,Shipped,2026-04-24
ORD4228,CUST0442,PROD203,1,527.77,Pending,Processing,2026-04-29
ORD4229,CUST0594,PROD457,3,2381.91,Pending,Cancelled,2026-04-20
ORD4230,CUST0593,PROD258,4,1493.08,Failed,Shipped,2026-04-24
ORD4231,CUST0933,PROD176,4,5800.28,Failed,Cancelled,2026-04-11
ORD4232,CUST0404,PROD099,1,450.81,Paid,Shipped,2026-04-15
ORD4233,CUST0573,PROD244,4,5810.48,Failed,Processing,2026-04-23
ORD4234,CUST0049,PROD377,5,1407.9,Paid,Shipped,2026-04-11
ORD4235,CUST0329,PROD248,1,1149.62,Pending,Cancelled,2026-04-28
ORD4236,CUST0597,PROD417,1,1826.18,Paid,Delivered,2026-04-10
ORD4237,CUST0061,PROD239,3,3957.24,Failed,Processing,2026-04-13
ORD4238,CUST0665,PROD173,4,2698.64,Failed,Delivered,2026-04-15
ORD4239,CUST0262,PROD496,5,3530.95,Pending,Shipped,2026-04-14
ORD4240,CUST0377,PROD496,1,706.19,Paid,Processing,2026-04-27
ORD4241,CUST0281,PROD493,1,1128.86,Paid,Processing,2026-04-14
ORD4242,CUST0087,PROD052,3,877.26,Paid,Processing,2026-04-30
ORD4243,CUST0590,PROD242,5,2643.2,Paid,Processing,2026-04-22
ORD4244,CUST0128,PROD089,4,5859.16,Pending,Shipped,2026-04-18
ORD4245,CUST0665,PROD441,2,2759.08,Paid,Shipped,2026-04-27
ORD4246,CUST0798,PROD439,5,3458.45,Pending,Processing,2026-04-29
ORD4247,CUST0034,PROD055,3,2954.55,Failed,Cancelled,2026-04-26
ORD4248,CUST0843,PROD055,5,4924.25,Failed,Processing,2026-04-16
ORD4249,CUST0621,PROD404,1,1489.67,Paid,Cancelled,2026-04-17
ORD4250,CUST0224,PROD378,3,4419.33,Paid,Shipped,2026-04-13
ORD4251,CUST0606,PROD387,4,1646.0,Pending,Cancelled,2026-04-26
ORD4252,CUST0614,PROD084,2,1808.92,Pending,Cancelled,2026-04-10
ORD4253,CUST0376,PROD381,2,2613.22,Paid,Shipped,2026-04-14
ORD4254,CUST0855,PROD049,1,1908.15,Pending,Shipped,2026-04-27
ORD4255,CUST0697,PROD303,4,6643.12,Failed,Processing,2026-04-12
ORD4256,CUST0054,PROD353,3,4313.7,Failed,Delivered,2026-04-23
ORD4257,CUST0759,PROD429,2,1943.26,Pending,Cancelled,2026-04-19
ORD4258,CUST0701,PROD135,2,1034.44,Paid,Processing,2026-04-25
ORD4259,CUST0498,PROD155,3,1541.34,Paid,Processing,2026-04-26
ORD4260,CUST0480,PROD084,5,4522.3,Paid,Cancelled,2026-04-14
ORD4261,CUST0350,PROD021,1,98.55,Pending,Cancelled,2026-04-25
ORD4262,CUST0584,PROD058,2,2661.54,Pending,Cancelled,2026-04-25
ORD4263,CUST0078,PROD264,1,347.92,Paid,Processing,2026-04-30
ORD4264,CUST0010,PROD183,1,1364.31,Pending,Cancelled,2026-04-21
ORD4265,CUST0994,PROD118,5,3459.2,Paid,Delivered,2026-04-18
ORD4266,CUST0701,PROD386,2,2075.36,Paid,Cancelled,2026-04-26
ORD4267,CUST0298,PROD452,1,1489.85,Paid,Cancelled,2026-04-13
ORD4268,CUST0932,PROD286,1,1884.47,Failed,Shipped,2026-04-28
ORD4269,CUST0186,PROD052,1,292.42,Pending,Shipped,2026-04-22
ORD4270,CUST0708,PROD230,5,6598.8,Failed,Processing,2026-04-17
ORD4271,CUST0124,PROD309,2,717.5,Pending,Delivered,2026-04-29
ORD4272,CUST0754,PROD314,2,3274.22,Failed,Processing,2026-04-11
ORD4273,CUST0289,PROD159,3,4697.31,Paid,Delivered,2026-04-25
ORD4274,CUST0823,PROD165,3,3444.51,Pending,Delivered,2026-04-16
ORD4275,CUST0091,PROD100,4,7823.68,Failed,Cancelled,2026-04-15
ORD4276,CUST0139,PROD370,5,3606.6,Failed,Shipped,2026-04-13
ORD4277,CUST0015,PROD465,4,4411.6,Pending,Delivered,2026-04-18
ORD4278,CUST0289,PROD035,4,3497.56,Pending,Delivered,2026-04-10
ORD4279,CUST0933,PROD388,1,128.3,Paid,Cancelled,2026-04-25
ORD4280,CUST0530,PROD028,4,2201.2,Failed,Cancelled,2026-04-22
ORD4281,CUST0227,PROD127,3,3441.06,Failed,Processing,2026-04-17
ORD4282,CUST0267,PROD407,4,4879.8,Pending,Delivered,2026-04-10
ORD4283,CUST0859,PROD104,1,1055.03,Pending,Cancelled,2026-04-25
ORD4284,CUST0605,PROD147,3,1082.64,Failed,Delivered,2026-04-12
ORD4285,CUST0897,PROD018,5,8885.15,Paid,Delivered,2026-04-26
ORD4286,CUST0056,PROD229,4,6565.36,Pending,Shipped,2026-04-11
ORD4287,CUST0764,PROD115,4,6059.24,Failed,Delivered,2026-04-17
ORD4288,CUST0113,PROD320,3,2377.8,Pending,Shipped,2026-04-26
ORD4289,CUST0440,PROD094,4,6489.92,Pending,Cancelled,2026-04-22
ORD4290,CUST0826,PROD246,3,3719.43,Failed,Processing,2026-04-14
ORD4291,CUST0077,PROD381,4,5226.44,Failed,Delivered,2026-04-27
ORD4292,CUST0736,PROD342,3,2803.8,Failed,Shipped,2026-04-25
ORD4293,CUST0809,PROD264,4,1391.68,Paid,Shipped,2026-04-29
ORD4294,CUST0049,PROD449,4,3474.92,Paid,Shipped,2026-04-22
ORD4295,CUST0143,PROD348,1,747.56,Pending,Shipped,2026-04-15
ORD4296,CUST0974,PROD057,4,527.72,Pending,Processing,2026-04-19
ORD4297,CUST0199,PROD332,4,1429.24,Paid,Processing,2026-04-24
ORD4298,CUST0538,PROD283,2,668.84,Failed,Delivered,2026-04-12
ORD4299,CUST0134,PROD045,2,899.46,Pending,Delivered,2026-04-26
ORD4300,CUST0691,PROD299,2,757.84,Pending,Cancelled,2026-04-15
ORD4301,CUST0297,PROD247,5,710.1,Failed,Delivered,2026-04-14
ORD4302,CUST0377,PROD246,5,6199.05,Failed,Delivered,2026-04-22
ORD4303,CUST0381,PROD308,3,456.45,Paid,Delivered,2026-04-25
ORD4304,CUST0315,PROD465,2,2205.8,Paid,Shipped,2026-04-23
ORD4305,CUST0224,PROD223,3,5971.5,Paid,Processing,2026-04-12
ORD4306,CUST0360,PROD046,2,2483.6,Failed,Cancelled,2026-04-28
ORD4307,CUST0280,PROD356,4,5740.6,Failed,Delivered,2026-04-23
ORD4308,CUST0925,PROD304,5,5512.95,Failed,Processing,2026-04-27
ORD4309,CUST0330,PROD058,4,5323.08,Paid,Cancelled,2026-04-18
ORD4310,CUST0896,PROD097,1,1883.38,Failed,Shipped,2026-04-12
ORD4311,CUST0179,PROD442,3,5479.35,Paid,Shipped,2026-04-23
ORD4312,CUST0501,PROD256,3,4580.76,Failed,Processing,2026-04-24
